case_id,repo,pr,kind,actor_account,account_type,created_or_submitted_at,updated_at,url,reply_to_id,commit_id,file
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-05T04:25:21Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4860985583,,83d03f03de1fdfb32cf74b6108bd6b83d71a0d5c,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-05T04:26:19Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4860991151,,83d03f03de1fdfb32cf74b6108bd6b83d71a0d5c,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-05T04:31:22Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4861009480,,83d03f03de1fdfb32cf74b6108bd6b83d71a0d5c,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-05T04:34:19Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4861023844,,83d03f03de1fdfb32cf74b6108bd6b83d71a0d5c,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-05T04:44:08Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4861063659,,83d03f03de1fdfb32cf74b6108bd6b83d71a0d5c,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:05Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870765833,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:35Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870767725,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:38Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870767873,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:40Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870767989,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:43Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870768209,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:45Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870768379,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:48Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870768516,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:50Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870768744,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:53Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870768903,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:55Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870769091,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:41:58Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870769264,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:00Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870769444,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:03Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870769653,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:06Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870769810,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:08Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770038,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:10Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770206,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:13Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770344,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:15Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770470,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:17Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770576,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:20Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770725,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:23Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870770930,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:25Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771047,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:27Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771146,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:29Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771292,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:32Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771407,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:34Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771523,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:36Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771638,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:42:39Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870771768,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T03:43:57Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870777083,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-06T03:48:59Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870795134,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-06T03:51:10Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870804361,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-06T03:53:56Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4870817071,,7350818f8877ee2e515e6c96cf589795618c82ec,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:48:52Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876833641,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:21Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876836336,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:24Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876836591,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:27Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876836836,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:29Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876837125,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:32Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876837381,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:34Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876837629,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:37Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876837853,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:39Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876838124,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:42Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876838365,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:45Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876838629,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:47Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876838901,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:50Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876839171,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:53Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876839418,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:56Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876839676,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:49:59Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876839943,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:50:01Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876840188,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-06T16:51:07Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4876846373,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,wwwillchen,User,2026-08-07T00:12:52Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4878833245,,7df87bd505a932f4cc24ff809a5614907753a0f5,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-08T21:59:22Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4889891466,,979d177d08ac75e33528323ef19fc7ad439ca3fe,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-08T22:01:21Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4889895966,,979d177d08ac75e33528323ef19fc7ad439ca3fe,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-08T22:04:47Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4889901696,,979d177d08ac75e33528323ef19fc7ad439ca3fe,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:11Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570724,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:12Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570754,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:14Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570784,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:15Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570830,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:17Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570858,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:18Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570883,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:19Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570912,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:21Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570945,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:22Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890570972,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:23Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890571004,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:25Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890571035,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:26Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890571063,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:27Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890571083,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:29Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890571116,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T05:12:30Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890571151,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-09T05:15:11Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890574734,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-09T05:18:25Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890579699,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-09T05:28:09Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4890596139,,9b0dbd58aa8ec0efea02f6122013e713ec7b86f0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:18:56Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432716,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:18:57Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432761,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:18:59Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432808,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:19:00Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432858,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:19:01Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432896,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:19:02Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432927,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:19:04Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892432967,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:19:05Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892433009,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T20:19:06Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892433053,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-09T20:19:58Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892434535,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-09T20:29:49Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892457484,,2eed14af5665266d6daff8ef098c08cfb1db5cdb,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:50:58Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660002,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:50:59Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660083,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:00Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660107,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:02Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660147,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:03Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660183,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:04Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660214,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:05Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660248,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:07Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660290,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:08Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660324,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-09T21:51:09Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892660352,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-09T21:55:02Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892669337,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-09T22:03:16Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892683134,,0031bb3f369050febbc25ec594c9cd371607d6e4,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T00:18:25Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892930581,,1cac3eb53644ffc8997a4aca00f735cbf524b483,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T00:18:27Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892930731,,1cac3eb53644ffc8997a4aca00f735cbf524b483,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-10T00:25:22Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892945517,,1cac3eb53644ffc8997a4aca00f735cbf524b483,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-10T00:34:55Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4892968803,,1cac3eb53644ffc8997a4aca00f735cbf524b483,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T03:12:23Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893454172,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T03:12:25Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893454227,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T03:12:26Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893454277,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T03:12:28Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893454339,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T03:12:29Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893454403,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-10T03:19:52Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893477532,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-10T03:23:02Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893487363,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-10T03:25:28Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4893494114,,b4c60251498267019ca4097c3c68f85e16ce306d,
P1,dyad-sh/dyad,4187,reviews,cubic-dev-ai[bot],Bot,2026-08-10T20:10:22Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900561404,,c3ee5df8bbecc5af91d49fd6540ad90281871bf0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:30Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900590402,,c3ee5df8bbecc5af91d49fd6540ad90281871bf0,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:31Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900590641,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:33Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900590838,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:34Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900590969,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:36Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900591140,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:37Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900591303,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-10T20:14:39Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900591467,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,chatgpt-codex-connector[bot],Bot,2026-08-10T20:23:07Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900649686,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,dyad-assistant[bot],Bot,2026-08-10T20:29:12Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4900703497,,f649a472a380c3ee0d1da3ca37a136fe5eee05c5,
P1,dyad-sh/dyad,4187,reviews,RyanGroch,User,2026-08-11T00:48:34Z,,https://github.com/dyad-sh/dyad/pull/4187#pullrequestreview-4902135126,,be1dff52a9c9e286cc9d0188a0505b47f451b4be,
